bus_id,x,y,typ,voltage,frequency,name,operator,ref,source,n_gen,capacity,net_capacity,wkt_srid_4326,region,injection_mw
112878,7.120626085795,51.4503911568097,joint,110000;380000;220000;220000;380000;220000;110000,50;50;50;50,110kV Leithe Ost+West;220kV Gladbeck West+ANK,RWE,4170,,,,,SRID=4326;POINT(7.120626085795 51.4503911568097),Amprion,-19.859429182317996
112901,6.98124079136516,51.054545570423,joint,110000;220000;110000;220000,16.7;50;16.7;50,110 kV Bahnstrom Köln - Gerresheim 1|2;220 kV Dünnwald Ost|West; 110 kV Bahnstrom Köln - Gerresheim 1|2;220 kV Dünnwald Ost|West,DB_Energie,447;Köln - Gerresheim,,,,,SRID=4326;POINT(6.98124079136516 51.054545570423),Amprion,-12.646314171055764
112949,7.18403465827139,51.4457551398871,joint,110000;380000;220000;110000,,110kV Eppendorf-Hattingen + Bochum-Linden,RWE,1797,,,,,SRID=4326;POINT(7.18403465827139 51.4457551398871),Amprion,-20.62958177353362
112996,6.45064485008756,50.8732803491044,joint,110000;380000;380000;110000,50;50;50,110 kV Berg Ost; Lindern Ost;380 kV Kirchberg Süd; Selfkant weiss;380 kV Kirchberg Süd; Selfkant weiss; 110 kV Berg Ost; Lindern Ost,RWE,2463,,,,,SRID=4326;POINT(6.45064485008756 50.8732803491044),Amprion,42.94197092394442
113107,10.3169796395565,47.9577840716546,joint,220000;110000;110000,,,LEW,,,,,,SRID=4326;POINT(10.3169796395565 47.9577840716546),TransnetBW,40.07137964994117
113226,9.79093195839392,52.0013309455489,joint,220000;220000;220000,50;50;50,Leitung 2030;Leitung 2001,TenneT,2030,,,,,SRID=4326;POINT(9.79093195839392 52.0013309455489),TenneT,-2.7161111167383467
114743,8.19278028942536,51.1862723938824,joint,380000;110000;380000;110000;380000,50;50;50,380kV Sauerland Süd,RWE,4308,,,,,SRID=4326;POINT(8.19278028942536 51.1862723938824),Amprion,-22.16455226731334
113238,6.66903257201082,51.1767460870412,joint,110000;380000;220000;110000;110000,50,380 kV Knechtsteden West; 220 kV Frixheim Nord; Neurath 1a; Osterath West; 110 kV Kaarst Ost|West,RWE,4570,,,,,SRID=4326;POINT(6.66903257201082 51.1767460870412),Amprion,-10.706783239150703
113302,9.42053581566838,48.6763723623796,joint,380000;380000;380000,,"RWE-Donauleitung 380 kV, 220 kV",,,,,,,SRID=4326;POINT(9.42053581566838 48.6763723623796),TransnetBW,-7.010984407648577
113386,12.2089151712336,50.0074876437129,joint,380000;220000;110000;110000;380000;220000,50,Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Arzberg - Waldsassen - Wiesau;Arzberg - Mitterteich;Arzberg - Waldsassen - Wiesau;Arzberg - Mitterteich;Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf,TenneT TSO GmbH;E.ON Netz GmbH,437;248;133;134,,,,,SRID=4326;POINT(12.2089151712336 50.0074876437129),50Hertz,-5.191703922134549
113655,10.8402931184888,48.2335590561114,joint,110000;380000;380000;110000,,,Lechwerke,L11;A12,,,,,SRID=4326;POINT(10.8402931184888 48.2335590561114),TenneT,-15.258789469992815
113716,10.0649831580769,48.2728727902087,joint,380000;380000;220000;220000,,Günzburg Nord;Süd;Günzburg Nord;Günzburg Süd;Iller Ltg.;Iller Ltg.,RWE,4549,,,,,SRID=4326;POINT(10.0649831580769 48.2728727902087),TransnetBW,-9.715324679140945
113956,8.34557545475348,49.0661180539271,joint,110000;380000;110000;380000;110000,,,,,,,,,SRID=4326;POINT(8.34557545475348 49.0661180539271),TransnetBW,-1.6944713873407284
114194,6.72560891776231,51.3869259940974,joint,110000;220000;110000;220000,50;50;50,110 kV Mevissen Ost+Neukirchen West;220 KV,RWE,2375,,,,,SRID=4326;POINT(6.72560891776231 51.3869259940974),Amprion,-14.246673201139092
114208,9.1379034592338,49.1485146685018,joint,220000;220000;110000;110000,,"1x 220 kV, 1x 110 kV",RWE,Anlage 232,,,,,SRID=4326;POINT(9.1379034592338 49.1485146685018),TransnetBW,-4.934840136197376
114266,6.96529865951248,51.0657195854389,joint,0;220000,50,220 kV Dünnwald Ost|West,RWE,2380,,,,,SRID=4326;POINT(6.96529865951248 51.0657195854389),Amprion,-12.57114650938382
114404,8.10010765926433,48.707061046957,joint,220000;220000;220000,50;50,Daxlanden - Weier,EnBW,5110,,,,,SRID=4326;POINT(8.10010765926433 48.707061046957),TransnetBW,-0.11609281344071753
114418,8.33466775124759,52.07052004268,joint,220000;220000;220000,50;50;50,220kV Halle West;220kV Halle West,RWE,2310,,,,,SRID=4326;POINT(8.33466775124759 52.07052004268),Amprion,-17.473072992188484
114453,12.2157288926637,54.1128919737773,joint,220000;220000,50;50,318,50Hertz,318,,,,,SRID=4326;POINT(12.2157288926637 54.1128919737773),50Hertz,53.745607221770896
114473,8.90770226250367,50.0928415860908,joint,110000;220000;110000,,,,,,,,,SRID=4326;POINT(8.90770226250367 50.0928415860908),TenneT,-6.162656352192899
114531,8.82197944853823,48.9393722647774,joint,380000;110000;380000;380000;110000,50,Philippsburg - Pulverdingen;Philippsburg - Pulverdingen 2x 380 kV;Philippsburg - Pulverdingen,EnBW,Anlage 337,,,,,SRID=4326;POINT(8.82197944853823 48.9393722647774),TransnetBW,-3.250619578153618
114660,8.97930697380084,50.0615349603856,joint,380000;380000;110000;380000,,Untermain Süd; Karlstein Süd;Untermain Nord;Karlstein Süd;Rödermark Nord;Untermain Süd; Karlstein Süd,RWE,4186; Untermain Süd(weis); Karlstein Süd(gelb),,,,,SRID=4326;POINT(8.97930697380084 50.0615349603856),TenneT,-5.7369164481042265
114783,7.06291175424159,51.6654074589694,joint,220000;110000;220000,,110kV Hüls Ost+West;220kV Hochlarmark Ost+West,RWE,2648,,,,,SRID=4326;POINT(7.06291175424159 51.6654074589694),Amprion,-21.02831851726719
114785,7.06301541982537,51.6759070707744,joint,220000;220000;110000,,220kV Hochlarmark Ost/West,RWE,2648,,,,,SRID=4326;POINT(7.06301541982537 51.6759070707744),Amprion,-21.09254467973727
114794,10.5483268170946,53.550563562601,joint,380000;110000;110000;380000,50,Krümmel - Görries;Krümmel - Görries,50Hertz Transmission,304;168,,,,,SRID=4326;POINT(10.5483268170946 53.550563562601),50Hertz,59.48890608159004
114797,10.4999492152782,53.425174055261,joint,380000;110000;110000;380000;110000,50;50;50,Krümmel - Görries;Krümmel - Görries,50Hertz Transmission,304;167,,,,,SRID=4326;POINT(10.4999492152782 53.425174055261),50Hertz,9.479856745499578
115053,7.72188871755009,49.4870110593911,joint,220000;220000;220000,50;50,Otterbach - Beeden,,,,,,,SRID=4326;POINT(7.72188871755009 49.4870110593911),Amprion,-2.917634038387529
115097,8.03541485525776,47.5610709851955,joint,380000;220000;380000;380000;220000,50,,,,,,,,SRID=4326;POINT(8.03541485525776 47.5610709851955),TransnetBW,50.98702563709481
115186,7.3241024926541,51.1397460647522,joint,110000;380000;110000,50,RWE 4562 Ronsdorf - Bomig,RWE,4562,,,,,SRID=4326;POINT(7.3241024926541 51.1397460647522),Amprion,-18.943481887929995
115378,7.41762169513889,52.4732338809463,joint,380000;380000;380000,50;50,,Amprion,4121,,,,,SRID=4326;POINT(7.41762169513889 52.4732338809463),Amprion,-16.502793655718694
115533,7.29583143268452,51.456432142043,joint,220000;220000;220000,50;50;50,220kV Laer West+Pöppinghausen Ost,RWE,2652,,,,,SRID=4326;POINT(7.29583143268452 51.456432142043),Amprion,-22.09550318839972
115535,7.31638147278709,51.4510885788664,joint,380000;220000;380000;220000;110000;110000,50;50;50,,RWE,4317,,,,,SRID=4326;POINT(7.31638147278709 51.4510885788664),Amprion,-22.284423802654395
115539,7.30039864725204,51.4546564722496,joint,220000;380000;110000;380000;220000;110000,50;50;50;50,380kV Kemnade Süd+ANK;110kV Laer-Witten Ost+West,RWE,2669,,,,,SRID=4326;POINT(7.30039864725204 51.4546564722496),Amprion,-22.13276535613582
115557,7.17651441187038,51.4715711726703,joint,220000;220000;220000,,220kV Welper Ost;220kV Welper Ost;220kV Welper Ost,RWE,4360,,,,,SRID=4326;POINT(7.17651441187038 51.4715711726703),Amprion,-20.79094802147286
115620,7.68254259793718,51.2741512561156,joint,220000;110000;110000;220000,50;16.7;16.7;50,Finnentrop - Hagen;220kV Nordleitung+Südleitung,markE,475,,,,,SRID=4326;POINT(7.68254259793718 51.2741512561156),Amprion,-23.946914695420954
115971,6.90988913548353,49.9736417664838,joint,220000;110000;220000;220000;110000,50;50;50,220 kV Kondelwald; 110 kV Pünderich;220 kV Kondelwald; 220kV Wengerohr;220 kV Wengerohr; 110 kV Pünderich,Amprion,2410,,,,,SRID=4326;POINT(6.90988913548353 49.9736417664838),Amprion,-3.663586779875388
116053,6.56763801909321,49.7990491424165,joint,220000;220000;220000,50;50;50,220 kV Heisdorf - Quint Nord; Niederstedem West;220 kV Niederstedem West;220 kV Heisdorf - Quint Nord,RWE,,,,,,SRID=4326;POINT(6.56763801909321 49.7990491424165),Amprion,46.96543157651627
116153,6.76303273249873,49.3628282623589,joint,220000;110000;220000;110000,50;50;50,Saarwellingen - Fraulautern (neu 2011);Saarwellingen - Dillinger Hütte N/S;Saarwellingen - Dieflen,,2340,,,,,SRID=4326;POINT(6.76303273249873 49.3628282623589),Amprion,-0.49980920499374903
116174,10.2101229703853,47.9369584625071,joint,380000;220000;220000;380000;220000,,Vöhringen Ost; Füssen West;Vöhringen Ost; Füssen West,RWE,,,,,,SRID=4326;POINT(10.2101229703853 47.9369584625071),TransnetBW,41.01887036710989
116502,10.3576828440691,48.2646816848764,joint,110000;220000;110000;220000;110000,,,LEW,,,,,,SRID=4326;POINT(10.3576828440691 48.2646816848764),TransnetBW,-12.100693358124541
116711,7.402020384105,51.641982746592,joint,380000;220000;220000;380000,50;50,RWE 4301 Pkt Waltrop - Gersteinwerk;380kV Mengede Nord+Süd,RWE,4301,,,,,SRID=4326;POINT(7.402020384105 51.641982746592),Amprion,-24.149970713312495
116712,7.36881856137242,51.6297474608662,joint,380000;220000;380000;220000,50;50,380kV Mengede Nord+Süd;220kV Cappenberg Nord;RWE 4301 Pkt Waltrop - Gersteinwerk,RWE,4349,,,,,SRID=4326;POINT(7.36881856137242 51.6297474608662),Amprion,-23.858962782365325
117338,7.70300613027789,51.6784009857526,joint,220000;110000;110000;110000,50;50,,RWE,,,,,,SRID=4326;POINT(7.70300613027789 51.6784009857526),Amprion,-25.31056742848719
117480,9.86236625928169,53.4921694764991,joint,110000;380000;110000;380000;110000,50;50,E;F;UB8;UB9;E;F,transpower (HEW!!!),E;F;UB8;UB9,,,,,SRID=4326;POINT(9.86236625928169 53.4921694764991),50Hertz,10.67586331384804
117877,6.98600707259964,49.3790753754076,joint,380000;380000;220000;110000;220000;110000,50;50;50,380 kV Uchtelfangen Ost|West;380 kV Uchtelfangen Ost|West; 220 kV Osburg; 1110kV Hermeskeil Ost;220 kV Osburg,Amprion,4553,,,,,SRID=4326;POINT(6.98600707259964 49.3790753754076),Amprion,-0.9541636683317272
117926,6.65624720989806,51.0365834812297,joint,380000;380000;380000,50;50;50,380 kV Neurath 5e;380 kV Neurath 4d|5e;380 kV Neurath 4d,RWE,4195,,,,,SRID=4326;POINT(6.65624720989806 51.0365834812297),Amprion,-8.698439859663143
117964,9.71865099535087,50.4967851562328,joint,110000;380000;110000,,,,,,,,,SRID=4326;POINT(9.71865099535087 50.4967851562328),TenneT,-3.71637224447662
117997,9.14039655364182,49.1525990630937,joint,380000;220000;380000;220000,,Großgartach - Obrigheim 1x 220 kV;Großgartach - Obrigheim 1x 220 kV,,Anlage 323,,,,,SRID=4326;POINT(9.14039655364182 49.1525990630937),TransnetBW,-4.9450910632398415
118338,7.89862488351527,49.8603024871273,joint,220000;110000;110000;220000;110000,50;50;50,220 kV Windesheim;220 kV Windesheim,RWE,2327,,,,,SRID=4326;POINT(7.89862488351527 49.8603024871273),Amprion,-6.504527662337775
118552,6.81610942156634,51.5305575658666,joint,220000;110000;220000;110000;110000,,110kV Sterkrade Süd+ANK,RWE,2469,,,,,SRID=4326;POINT(6.81610942156634 51.5305575658666),Amprion,-17.04770386423238
118891,7.71151811675257,51.275364276659,joint,110000;110000;220000;110000,50;50,,markE,,,,,,SRID=4326;POINT(7.71151811675257 51.275364276659),Amprion,-24.08193808626918
121705,7.26124674340356,50.491670340679,joint,110000;220000;110000,50;50,,RWE,4197,,,,,SRID=4326;POINT(7.26124674340356 50.491670340679),Amprion,-10.149788419034444
123034,6.55907384050053,49.706044347795,joint,220000;110000,50;50,220 kV Saar Nord;110kV Gusterath Nord,Amprion,2326,,,,,SRID=4326;POINT(6.55907384050053 49.706044347795),Amprion,47.29425569635196
124633,8.52547431933947,51.9443032723095,joint,380000;220000;110000;110000;380000;220000,50,,Stadtwerke Bielefeld,4375,,,,,SRID=4326;POINT(8.52547431933947 51.9443032723095),Amprion,-16.502910974054117
129101,11.0225122416221,50.2616978707986,joint,380000;110000;380000;110000;110000,,Altenfeld - Redwitz;Altenfeld - Redwitz;Ebersdorf - Neustadt bei Coburg;Coburg - Redwitz;Altenfeld - Redwitz;Altenfeld - Redwitz;Coburg - Neustadt bei Coburg;Coburg - Redwitz;Ebersdorf - Neustadt bei Coburg;Coburg - Neustadt bei Coburg,TenneT TSO GmbH,459;460;155;158,,,,,SRID=4326;POINT(11.0225122416221 50.2616978707986),TenneT,-2.6648427993134636
131068,12.3248388958935,51.1951084775966,joint,110000;220000,50;50,,MITNETZ,,,,,,SRID=4326;POINT(12.3248388958935 51.1951084775966),50Hertz,3.4117902473572794
131071,12.3251168346424,51.1950353506521,joint,110000;220000,50;50,,MITNETZ,,,,,,SRID=4326;POINT(12.3251168346424 51.1950353506521),50Hertz,3.4124299752139997
132025,6.67639911666671,51.6565924757544,joint,110000;220000;110000;220000;110000,16.7;50;16.7,,DB_Energie,2444,,,,,SRID=4326;POINT(6.67639911666671 51.6565924757544),Amprion,-16.997484930836332
133654,11.813089825957,48.2213167737546,merge,220000;110000,,Umspannwerk Neufinsing,"TenneT TSO GmbH, E.ON Netz GmbH",NFI,,,,,SRID=4326;POINT(11.813089825957 48.2213167737546),50Hertz,-17.30183571292622
133752,10.363341501087,47.7382557787682,merge,380000;220000,50,Schaltanlage Leupolz,Amprion,734 A,,,,,SRID=4326;POINT(10.363341501087 47.7382557787682),TransnetBW,42.356090402220914
134436,12.1863427403086,53.8109549399054,merge,220000;110000;110000,50,Güstrow;Güstrow Nord,EON_edis,,,,,,SRID=4326;POINT(12.1863427403086 53.8109549399054),50Hertz,54.570408753163974
134448,8.7392525286137,51.7001263051906,merge,110000;220000;110000,50;50,Umspannwerk Paderborn Süd;Umspannwerk Paderborn Süd,Avacon,Am Atlaswerk,,,,,SRID=4326;POINT(8.7392525286137 51.7001263051906),Amprion,-15.268834016857666
134519,14.3546316981416,51.5349816846828,merge,110000;110000,50;50,Kraftwerk Schwarze Pumpe,Vattenfall,,,,,,SRID=4326;POINT(14.3546316981416 51.5349816846828),50Hertz,71.22025455837996
134630,7.46153667522325,51.6146353231095,merge,,,Trianel Kraftwerk Lünen,Trianel,,,,,,SRID=4326;POINT(7.46153667522325 51.6146353231095),Amprion,-24.498077745140343
134655,10.336396317904,49.4981127521291,merge,,,Solarpark Buchheim,,,,,,,SRID=4326;POINT(10.336396317904 49.4981127521291),TenneT,-9.117443337524909
134772,14.5698097937804,51.4198486663462,merge,110000,,Kraftwerk Boxberg,Vattenfall Europe,,,,,,SRID=4326;POINT(14.5698097937804 51.4198486663462),50Hertz,68.90898080543089
134776,7.97615294108046,51.4908110595479,merge,,,Station Ense,RWE,,,,,,SRID=4326;POINT(7.97615294108046 51.4908110595479),Amprion,-24.783379345608743
141359,9.32602490044053,49.4614831476612,joint,380000;380000;380000,,,,,,,,,SRID=4326;POINT(9.32602490044053 49.4614831476612),TenneT,-5.357703702524619
141526,7.28513430054199,51.4891420320747,joint,110000;220000;220000;220000;110000;110000,50;50;50;50,110kV Elbestraße Ost+West;220kV Pöppinghausen Ost+West;220kV Pöppinghausen Ost+West;220kV Pöppinghausen Ost+West;110kV Laer-Pöppinghausen Ost+West;110kV,RWE,2610,,,,,SRID=4326;POINT(7.28513430054199 51.4891420320747),Amprion,-22.245760205743927
143801,12.2700370424425,49.1369252114596,joint,380000;220000,,Pleinting - Plattling - Schwandorf,TenneT TSO GmbH,465;226,,,,,SRID=4326;POINT(12.2700370424425 49.1369252114596),50Hertz,-16.366926410873077
112082,8.68559273052678,50.2180240414727,joint,110000;110000;380000;110000,50;50,220 kV 1046;380 kV 3011; 220 kV 1046,TenneT,1046,,,,,SRID=4326;POINT(8.68559273052678 50.2180240414727),Amprion,-8.162837098108344
112147,6.96506842130516,51.0517391654628,joint,220000;220000;220000,50;50;50,220 kV Niederaußem 4d; Stommeln Nord;220 kV Niederaußem 4d; Stommeln Nord; Wiesdorf Ltg.,RWE,2429,,,,,SRID=4326;POINT(6.96506842130516 51.0517391654628),Amprion,-12.376953823667613
112159,6.84125811727138,50.8751601680121,joint,110000;380000;380000;110000,50;50;50,110 kV Roddergrube Ost|West;380 kV Brauweiler West;380 kV Brauweiler West,RWE,0082,,,,,SRID=4326;POINT(6.84125811727138 50.8751601680121),Amprion,-8.560986040387139
112166,7.1435272864907,50.7969920834508,joint,380000;220000;110000;110000;380000;220000,50;50;50,380 kV Siegtal Nord|Süd; 220 kV Gremberghoven Ost|West; 110 kV Siegburg Nord|Süd;110 kV Siegburg Nord|Süd;380 kV Siegtal Nord|Süd; 220 kV Gremberghoven Ost|West,RWE,4103,,,,,SRID=4326;POINT(7.1435272864907 50.7969920834508),Amprion,-11.81527137972687
112177,7.1892999536462,50.792992966923,joint,110000;110000;110000;110000,50;50;50;50,110 kV Beuel Ost; Ittenbach Nord;110 kV Beuel West; Ittenbach Süd;110 kV Ittenbach Nord|Süd;110 kV Beuel Ost|West,RWE,4104,,,,,SRID=4326;POINT(7.1892999536462 50.792992966923),Amprion,-12.449573911836126
112204,6.81816431777877,51.1785141875456,joint,110000;220000;110000,50,110kV Neanderthal Ost+West,RWE,0020,,,,,SRID=4326;POINT(6.81816431777877 51.1785141875456),Amprion,-12.243145755894467
112252,8.94615294144137,48.7149499704762,joint,380000;110000,,2x 380 kV ; 2x 110 kV,EVS,318,,,,,SRID=4326;POINT(8.94615294144137 48.7149499704762),TransnetBW,-3.698653688073531
112346,6.61109267348956,51.4709955464056,joint,110000;380000;220000;380000;220000;110000;110000,50;50;50;50,110kV Neukirchen Ost+Repelen West;380kV Meerbusch West+220kV Mündelheim Nord;110kV Neukirchen Ost+Repelen West,RWE,4540,,,,,SRID=4326;POINT(6.61109267348956 51.4709955464056),Amprion,-14.363506607131388
112360,6.6443313271488,51.5126832686941,joint,110000;220000;110000;220000;110000,50;50;50,,RWE,2339,,,,,SRID=4326;POINT(6.6443313271488 51.5126832686941),Amprion,-15.162684594381734
112460,11.8270468236777,48.227229589515,joint,380000;380000;380000,,Irsching - Ottenhofen;Oberbachern - Ottenhofen;Oberbachern - Ottenhofen;Irsching - Ottenhofen,TenneT TSO GmbH,421;461,,,,,SRID=4326;POINT(11.8270468236777 48.227229589515),50Hertz,-17.344797337729332
112513,7.45658225783185,51.6602453704463,joint,380000;220000;110000;220000;110000;380000;220000,50;50;50,,RWE,4301,,,,,SRID=4326;POINT(7.45658225783185 51.6602453704463),Amprion,-24.547585728827382
112548,6.68373143551028,51.6406280729317,joint,220000;220000;110000;110000;110000,50;50;50,110kV Götterswick Nord+Lohberg Ltg;110kV Götterswick Nord+Lohberg Ltg,RWE,,,,,,SRID=4326;POINT(6.68373143551028 51.6406280729317),Amprion,-16.914107901875497
112575,8.59854148791918,53.0859140895399,joint,380000;110000;380000;380000;110000,50;50,105;303;307;307;105;303,TenneT;EON_Netz,,,,,,SRID=4326;POINT(8.59854148791918 53.0859140895399),Amprion,1.3085315280872383
112703,9.5679285128778,49.820682739465,joint,220000;220000;220000,,Raitersaich - Trennfeld;Trennfeld - Aschaffenburg;Raitersaich - Trennfeld;Trennfeld - Aschaffenburg,TenneT TSO GmbH,211,,,,,SRID=4326;POINT(9.5679285128778 49.820682739465),TenneT,-5.0598239962322555
112773,7.13723297095793,51.5539739525955,joint,110000;380000;380000;110000,,110kV Herten Ost+West,RWE,4534,,,,,SRID=4326;POINT(7.13723297095793 51.5539739525955),Amprion,-21.05682456204301
112781,7.09084747311561,51.5257388859106,joint,220000;0;220000;110000,,220kV Herne 2B+ANK;220kV Herne 2B;110kV Schalke Nord+Süd,RWE,4526,,,,,SRID=4326;POINT(7.09084747311561 51.5257388859106),Amprion,-20.24705186444567
112845,7.01763441813375,51.5179383416467,joint,110000;380000;380000;110000,,110kV Karnap West;380kV Eiberg Nord,RWE,2315,,,,,SRID=4326;POINT(7.01763441813375 51.5179383416467),Amprion,-19.266946892953822
112853,8.59447355698657,50.1431793804418,joint,110000;15000;110000;380000;110000;15000;380000,16.7;16.7;50;16.7;50,380 kV 3011; 110 kV Bahnstrom Höchst-Friedberg; Höchst-Rödelheim; 15 kV Sl; Sl;380 kV 3011,DB_Energie,554,,,,,SRID=4326;POINT(8.59447355698657 50.1431793804418),Amprion,-7.951611641989858
113011,9.0962755289677,50.1193490685039,joint,110000;220000;110000;220000,,Aschaffenburg - Großkrotzenburg;2205;III;IIII,E.ON Netz GmbH,213;214;1173,,,,,SRID=4326;POINT(9.0962755289677 50.1193490685039),TenneT,-5.573339555379272
113084,8.66253531280317,51.8606735846137,joint,380000;110000;110000,,,,3021,,,,,SRID=4326;POINT(8.66253531280317 51.8606735846137),Amprion,-15.376072232324503
113106,10.2005110866768,47.9585186581685,joint,220000;110000;220000;110000;220000;110000,,,LEW,,,,,,SRID=4326;POINT(10.2005110866768 47.9585186581685),TransnetBW,40.85601765595239
113249,11.3747928684966,48.2935220768734,joint,380000;220000;380000;220000;110000;110000;220000,50;50;50,Oberbachern - Ottenhofen;Oberbachern - Neufinsing,TenneT TSO GmbH,"461,462",,,,,SRID=4326;POINT(11.3747928684966 48.2935220768734),50Hertz,-18.083941292851165
113330,9.36184258994986,53.8732792706824,joint,220000;380000;380000;220000,50;50;50,202A;307;307;202A,TenneT,307,,,,,SRID=4326;POINT(9.36184258994986 53.8732792706824),TenneT,63.27505244054552
113377,10.3485664710713,47.7611506407916,joint,110000;220000;110000,50,2x 110 kV,Lechwerke,,,,,,SRID=4326;POINT(10.3485664710713 47.7611506407916),TransnetBW,42.163216402554966
113392,7.05556075044011,50.927246291513,joint,220000;110000,50;50,220 kV Merheim Ost|West;110 kV Moitzfeld West; Springborn West,RWE,2380,,,,,SRID=4326;POINT(7.05556075044011 50.927246291513),Amprion,-12.071466180577957
113457,7.27162444089182,51.5796189417744,joint,380000;220000;110000;380000;220000;110000,50;50;50,380kV Recklinghausen;RWE 4313 Mengede - Pöppinghausen,RWE,4302,,,,,SRID=4326;POINT(7.27162444089182 51.5796189417744),Amprion,-22.73304634847027
113528,7.37078677015992,52.1978770689279,joint,0;220000;0;220000,,220kV Amelsbüren,RWE,2304,,,,,SRID=4326;POINT(7.37078677015992 52.1978770689279),Amprion,-20.867402025626326
113604,8.29938794559978,52.3848939857067,joint,380000;220000;110000;110000,50;50,,Amprion;RWE,2431,,,,,SRID=4326;POINT(8.29938794559978 52.3848939857067),Amprion,-13.495123505094876
113609,9.25421292047671,48.5753783898707,joint,380000;110000;380000;110000;110000,,"BZW-WDL/MEZ 400 kV, TRS-WDL 220 kV, NET-RTW 110 kV, MEZ-NET 110 kV;BZW-WDL/MEZ 380 kV, TRS-WDL 220 kV;NET-RTW 110 kV, MEZ-NET 110 kV",EnBW,,,,,,SRID=4326;POINT(9.25421292047671 48.5753783898707),TransnetBW,-5.556737261366523
113955,8.35827862101774,49.0642469702421,joint,110000;380000;110000;380000,50,DAXLA-LEOPO;ESSOX-HOCHS;Daxlanden - Philippsburg,EnBW,1060,,,,,SRID=4326;POINT(8.35827862101774 49.0642469702421),TransnetBW,-1.7232482753636127
113959,8.31094773617041,49.0121744736939,joint,220000;110000;110000;110000;220000;220000;110000,50;50;50;50;50,,,,,,,,SRID=4326;POINT(8.31094773617041 49.0121744736939),TransnetBW,-1.4521141755243132
114099,7.42799013997973,50.4096137519024,joint,20000;220000;110000;20000;220000;110000,,20kV-Leitung,RWE,2449,,,,,SRID=4326;POINT(7.42799013997973 50.4096137519024),Amprion,-11.064759434537653
114135,8.42749956287697,49.7049502925717,joint,380000;380000;380000,50;50;50,380 kV Ried Ost|West,RWE,4591,,,,,SRID=4326;POINT(8.42749956287697 49.7049502925717),Amprion,-4.746725757760988
114188,11.3045348216418,47.6546272744112,joint,110000;220000;220000;110000,,Kochel - Murnau;OBR-KR-SSI;OBR-KR-SSI;Kochel - Murnau,E.ON Netz GmbH,117,,,,,SRID=4326;POINT(11.3045348216418 47.6546272744112),50Hertz,40.03856592870886
114222,6.72505789116703,51.4782495738368,joint,220000;220000;110000,,,RWE,2369,,,,,SRID=4326;POINT(6.72505789116703 51.4782495738368),Amprion,-15.467499009524165
114428,13.9604951381425,53.2534505490662,joint,220000;220000;220000;220000,50;50;50;50,"303, 306;303;305;305, 306",50Hertz Transmission,303;306,,,,,SRID=4326;POINT(13.9604951381425 53.2534505490662),50Hertz,52.29100084621095
114677,7.97297897857102,51.6718080865887,joint,380000;380000;220000;220000,50,220kV Haarstrang Ost,RWE,4316,,,,,SRID=4326;POINT(7.97297897857102 51.6718080865887),Amprion,-24.4776297338118
114736,8.61509088090393,51.4362171521935,joint,380000;110000;110000,50;50;50,380kV Sauerland Nord+Süd;110kV Nehden - Olsberg + Nehden - Schmallenberg,RWE,4335,,,,,SRID=4326;POINT(8.61509088090393 51.4362171521935),Amprion,-17.74508366926569
115300,6.9289790539233,50.84381694694,joint,220000;220000;220000;220000,50;50;50;50,220 kV Olefin West;220 kV Godorf Ost; Olefin West;220 kV Olefin West;220 kV Godorf Ost; Olefin West,RWE,2389,,,,,SRID=4326;POINT(6.9289790539233 50.84381694694),Amprion,-9.294440342361732
115381,7.41792981728134,52.469583955151,joint,380000;380000;380000,50;50;50,380kV Bramgau + Niedersachsen Süd,Amprion,4583,,,,,SRID=4326;POINT(7.41792981728134 52.469583955151),Amprion,-16.569308051520544
115414,6.52570457179898,51.7530637742756,joint,220000;110000;220000;110000;110000,50;50;16.7;16.7,Sw Kirchhellen - Mehrhoog,RWE,2444,,,,,SRID=4326;POINT(6.52570457179898 51.7530637742756),Amprion,32.27738696365115
115465,6.99135016207806,51.5166333508078,joint,110000;380000,,Büscherhof West+Kusenhorst,RWE,,,,,,SRID=4326;POINT(6.99135016207806 51.5166333508078),Amprion,-18.929961090092963
115476,7.13497846908938,51.4184596787025,joint,380000;220000;380000;220000;220000,,Itterbach Ost,RWE,4516,,,,,SRID=4326;POINT(7.13497846908938 51.4184596787025),Amprion,-19.697988719016564
115654,6.61324494707879,51.2614198864283,joint,220000;110000;380000,50;50,380kV Meerbusch West+ANK,RWE,2388,,,,,SRID=4326;POINT(6.61324494707879 51.2614198864283),Amprion,-11.473812160988434
115704,6.72388963214003,51.3539351437558,joint,220000;220000;110000,,220kV Stratum Ost+West;220kV Stratum Ost+West;110kV Lintorf West+Schwarzbach Süd,RWE,2364,,,,,SRID=4326;POINT(6.72388963214003 51.3539351437558),Amprion,-13.764989046268589
115720,7.16840918255636,51.3789433521959,joint,220000;220000;220000,50;50,220kV Laer West+Pöppinghausen Ost;220kV Herdecke Nord+Süd,RWE,2652,,,,,SRID=4326;POINT(7.16840918255636 51.3789433521959),Amprion,-19.698827482072133
